,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_0
10082,12603,70,2,2,2,23,0,0,0,0,0,0,54428,25085,25282,21858,19171,8443,2002,1819,509,539,2000,1000,0
10083,12604,100,1,1,1,46,2,0,0,0,0,0,98482,89958,78533,75568,63637,50711,3517,2700,19782,2063,3000,1400,1
10084,12605,10,2,3,2,22,1,2,0,0,2,0,8846,8560,9706,10406,10109,10057,0,1300,1000,0,1000,1000,0
10085,12607,100,1,1,2,27,-1,-1,-1,-1,-1,-2,2927,831,1226,330,0,0,831,1226,330,0,0,0,1
10086,12608,50,2,2,2,29,0,0,0,0,0,0,9730,9067,9816,9889,8765,9136,1500,1091,1000,1000,1000,2000,0
10087,12609,10,1,2,1,30,-1,-1,-1,-1,-2,-2,390,0,780,0,0,0,0,780,0,0,0,0,1
10088,12610,50,2,1,1,54,2,2,2,0,0,0,47927,50421,17637,17680,18091,18750,4090,0,633,696,1000,1000,1
10089,12613,50,1,2,2,47,0,0,0,0,0,0,37486,35996,36679,16707,17057,17423,1800,2021,650,619,650,1000,0
10090,12614,470,1,1,2,27,-1,-1,-1,-1,0,0,4007,3201,14509,21168,14501,8726,3201,14509,21168,0,1528,6970,0
10091,12615,530,2,2,2,39,0,0,0,0,0,0,398763,396324,355438,317549,290182,292602,17016,14102,11100,11005,11102,9060,0
10092,12616,200,2,1,1,34,-2,-2,-2,-2,-1,0,12322,25851,35691,-24303,38674,30784,13871,74000,882,124264,14692,8640,1
10093,12617,20,1,1,2,23,0,0,0,0,0,-1,18055,2059,2576,1834,1092,942,1100,1500,200,200,942,19840,0
10094,12618,80,2,3,2,24,0,0,0,0,0,0,80235,81960,79121,59165,60084,59920,3626,3862,2056,2200,2130,2213,0
10095,12620,30,2,2,1,41,2,2,0,0,0,-1,25594,21485,22320,23933,22742,2500,0,1300,5000,945,1850,1060,1
10096,12622,230,2,3,1,30,0,0,0,0,0,0,190919,191785,164602,136569,139522,132239,7214,6264,10000,5028,5000,5000,0
10097,12623,170,2,2,1,37,2,0,0,2,2,2,135419,138547,148175,149758,147262,156808,6800,13500,5500,0,12000,0,1
10098,12624,290,1,3,1,47,-1,-1,-2,-2,-2,-2,1200,0,0,0,0,0,0,0,0,0,0,4634,0
10099,12625,170,2,2,2,27,0,0,0,0,0,0,64195,66163,67856,38803,40259,41541,3000,3000,2308,3000,3000,1800,0
10100,12627,80,1,3,1,55,0,0,0,0,0,0,82567,84221,80041,19000,15178,14717,3121,8443,1582,548,531,479,0
10101,12628,340,2,2,2,32,-2,-2,-2,-2,-2,-2,0,0,2500,2500,0,0,0,5000,0,0,0,0,1
10102,12631,80,2,2,2,27,0,0,0,0,0,0,64561,47041,25439,26140,28833,28459,2176,1299,1000,3000,981,2000,0
10103,12632,60,2,2,3,28,0,0,0,0,0,0,34580,15924,18124,28644,18656,15952,1300,2500,1000,1688,1000,1000,0
10104,12633,340,2,2,2,27,-1,-1,-1,-1,-1,-1,14745,9318,4794,7819,332,16516,9318,5343,7819,332,16516,5000,0
10105,12634,20,1,1,1,54,0,0,0,0,0,0,10618,12135,16878,19624,20036,18309,2000,5000,3000,689,1000,2000,0
10106,12635,500,1,2,1,49,-2,-1,0,0,0,0,5157,77667,94159,95209,97952,202991,77677,20000,3500,4371,107500,0,0
10107,12636,250,2,1,1,53,0,0,0,0,0,0,252916,251830,245429,186620,193003,191867,9011,8146,6000,13003,11867,17186,0
10108,12638,100,1,1,3,48,-1,-1,-1,0,0,-1,525,1022,897,897,319,2757,1100,1000,0,0,2800,5400,1
10109,12640,500,1,1,1,41,0,0,0,0,0,0,505128,500867,489856,356583,289398,274590,19295,18694,12271,9699,9420,8818,0
10110,12642,140,2,2,2,24,1,-2,-1,-1,2,0,0,0,167,80644,146651,55776,0,167,80677,0,2500,28,0
10111,12643,250,2,2,2,30,0,0,0,0,0,-1,43694,33357,44167,19806,22231,6852,15284,20087,5093,10000,6876,0,0
10112,12644,50,1,1,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
10113,12645,70,2,2,1,33,2,0,0,0,0,0,49307,48214,27572,26810,20541,19234,1500,1300,1505,1000,1000,2000,1
10114,12647,500,1,3,2,31,-2,-2,-2,-2,-2,-2,453,16577,40489,39744,26765,2837,16783,40496,1075,2133,2851,85327,0
10115,12648,280,2,1,1,40,0,0,0,0,0,0,212617,207478,211850,209651,214520,213520,7297,7584,7416,8000,7639,7312,0
10116,12649,160,2,2,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
10117,12650,50,2,2,1,32,1,-2,-1,0,0,0,0,0,530,26530,26574,26289,0,530,26000,951,943,970,0
10118,12652,290,2,2,2,24,0,0,0,0,0,0,230014,219207,215223,216261,217537,216014,8411,8600,7000,7300,7000,6000,0
10119,12653,100,1,3,2,29,0,0,0,0,0,-2,47919,30820,28503,6810,-3,-3,2000,1000,1039,12920,0,0,0
10120,12654,480,1,1,1,61,0,0,0,0,0,0,91524,94123,95336,97645,92109,79795,5000,4000,7172,4000,2500,3000,0
10121,12656,350,2,1,2,24,2,2,0,0,2,0,86342,84103,86179,91608,86705,90208,0,3500,6800,0,5100,105000,1
10122,12657,70,1,2,3,34,-2,-2,-1,0,0,0,58875,0,72772,39980,40126,39788,0,72772,1400,1500,1500,1600,0
10123,12658,290,1,2,1,38,0,0,0,0,0,0,118801,99370,84836,82168,80299,77324,3530,3019,2818,3000,3199,2350,0
10124,12659,210,2,2,2,34,-2,-1,-1,-2,-2,-2,6769,12656,5570,2285,0,0,12660,5570,2285,0,0,0,0
10125,12660,240,1,1,1,38,-1,-1,-1,-1,-1,-1,4890,4157,14342,11411,3006,13268,4164,14371,11411,3006,13336,0,0
10126,12662,80,1,2,2,27,0,0,0,0,0,0,38220,33962,31297,27679,7689,8802,3000,1000,730,2015,1000,2000,0
10127,12663,50,1,2,1,38,0,0,0,0,0,0,50748,48626,20712,17834,18248,19390,1500,1200,2500,618,4000,3000,0
10128,12664,10,1,3,2,28,2,0,0,-1,-1,0,6302,6390,0,1170,9956,9992,1000,1600,1170,9956,282,91,1
10129,12665,50,2,6,1,45,0,0,0,0,0,0,48984,49878,47024,29194,27146,28506,2000,1500,2000,2000,2000,1500,0
10130,12666,200,2,2,1,39,1,-2,-1,-1,-1,-2,0,0,12888,2075,0,0,0,12888,2075,0,0,5051,0
10131,12668,210,2,1,1,37,0,0,-1,-1,-1,-1,24547,48302,4549,3085,7300,6583,4519,9098,3085,7300,6583,5060,1
10132,12669,500,1,1,2,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
10133,12670,60,1,3,1,55,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
10134,12671,150,2,2,2,25,0,0,0,0,0,0,151761,149060,151308,152576,152368,142030,5752,6308,16644,12381,9320,5977,0
10135,12674,430,2,2,1,42,2,2,2,2,2,2,289358,296219,300873,294527,308523,318274,13000,11000,0,19000,15000,0,1
10136,12675,50,2,2,2,30,-1,-1,-1,0,0,-1,1383,1383,4149,2766,1383,1383,1383,4149,0,0,1383,5419,0
10137,12676,80,2,2,2,23,-2,-2,-2,-2,-2,-2,0,2946,390,390,390,780,4419,390,390,390,780,0,0
10138,12677,200,1,3,1,36,0,0,0,2,2,2,25469,26663,28509,27381,29054,28052,2000,3000,0,2500,0,1500,1
10139,12679,50,1,2,1,48,2,0,0,0,0,0,49913,50588,50245,19424,19829,20386,2077,1311,689,712,879,799,0
10140,12680,150,2,1,1,35,0,0,0,0,0,0,38484,43489,48194,32264,25579,0,8000,5175,3000,10000,0,0,0
10141,12681,200,2,1,2,26,-1,0,-1,0,-1,-1,980,2980,3438,2102,38,0,2000,3438,50,38,0,0,0
10142,12682,80,1,2,1,29,0,0,0,0,0,0,78265,79364,73622,75092,75976,77511,3070,2623,2644,2743,2783,2909,1
10143,12685,170,2,1,2,30,0,0,0,0,0,0,30552,29342,30544,30477,2609,1359,2500,2500,780,1100,400,918,0
10144,12688,160,1,1,2,27,-1,-1,-1,-1,-1,-1,11924,0,4477,2682,29011,4000,0,4477,2682,29011,4000,5459,0
10145,12689,20,2,3,2,29,-1,2,2,-1,-1,-1,957,738,356,356,4616,728,356,0,356,4616,728,449,0
10146,12690,250,1,1,2,42,0,0,0,0,0,0,255473,256003,254970,209124,213392,205180,11300,12177,7200,8000,7700,8003,0
10147,12691,150,1,1,2,28,-1,-1,-1,-2,-2,-2,252,6514,-31,-31,-31,-31,6546,0,0,0,0,0,0
10148,12692,180,1,1,1,35,-1,-1,-1,-1,-1,-1,574,396,395,846,1027,381,396,395,848,1027,381,5819,0
10149,12693,120,1,1,2,27,0,0,0,0,0,0,60109,44206,38083,36728,36952,35475,2415,1816,1381,1264,1228,1217,0
10150,12695,200,1,1,1,38,2,0,0,0,0,0,194281,188638,190824,133233,115882,117534,7332,5818,4451,4472,3850,3602,0
10151,12696,20,2,3,2,38,-1,-1,2,0,-1,-1,12193,11242,8015,3668,3508,5278,5015,0,0,3508,5278,780,0
10152,12698,30,2,3,2,25,0,0,0,0,0,0,25366,27626,22034,16312,14614,0,5000,1000,326,292,0,0,0
10153,12699,180,2,1,2,25,0,-1,2,-1,-1,2,7026,10080,3254,1443,7105,2929,10080,0,1443,7105,0,5253,0
10154,12700,360,1,1,1,48,-1,-1,-1,-1,-2,-1,5518,2532,5504,-4,-4,881,2548,5536,0,0,885,1595,0
10155,12701,260,2,1,2,33,0,0,0,0,0,0,248034,241535,174423,46654,202945,180891,11381,7256,2312,200128,7175,5612,0
10156,12703,50,2,2,1,39,0,0,0,0,0,0,30049,30147,28703,28918,29126,28643,1800,1500,1142,1200,1200,1200,0
10157,12705,270,1,1,2,33,-1,-1,-1,-1,-1,-1,9711,9363,13951,8938,15280,18002,9391,13999,8964,15325,18028,211,0
10158,12706,10,2,2,2,22,2,0,0,0,0,0,7582,8502,9479,9669,9978,9928,1200,1136,326,444,199,0,1
10159,12707,390,1,1,1,38,-1,-1,-1,0,0,-1,9610,6090,18119,15220,7658,7547,6090,18119,304,416,7547,897,0
10160,12709,350,1,1,1,40,0,0,-1,-1,0,0,63200,6470,630,20682,20902,16754,4150,630,20902,5000,2000,3000,0
10161,12711,50,1,2,2,38,0,0,0,0,0,0,42856,29248,17775,17833,18246,18642,1300,1600,650,700,700,700,0
10162,12712,250,2,1,1,35,0,0,0,0,0,0,88132,81826,71488,69145,68680,70047,3500,3070,2372,2413,2428,2507,0
10163,12713,360,1,1,2,33,-1,2,0,0,2,0,5971,5732,6465,9465,9290,4209,0,1000,3000,0,5000,3780,0
10164,12716,250,2,2,1,35,1,2,2,2,2,2,196192,191745,205681,200988,217830,223254,0,17000,0,20000,9078,8500,0
10165,12717,200,1,3,2,29,0,0,-1,-1,-1,-1,41151,21132,482,482,462,446,1650,482,482,462,466,0,0
10166,12718,260,2,1,1,46,-1,-1,-1,-1,-1,-1,451,268,604,664,734,1076,268,604,664,734,1076,1220,1
10167,12719,150,2,1,2,52,0,0,0,0,0,0,135450,137647,141046,143490,146060,149861,4771,4952,4019,4132,5037,3500,1
10168,12722,90,2,3,2,25,0,0,0,0,2,0,43519,44677,45868,47535,40920,38622,1861,2052,2719,0,1600,890,0
10169,12723,200,1,3,1,34,0,0,0,0,-1,2,73494,82253,179964,-36,5654,804,10000,100000,0,5690,0,4421,0
10170,12724,70,2,1,2,27,1,2,2,2,2,2,61401,62712,63586,64440,65761,67128,2900,2500,2500,2500,2600,1000,0
10171,12725,80,1,2,1,49,0,0,0,0,-1,-1,5885,7001,8632,10316,316,2523,2000,2000,2000,316,2523,316,0
10172,12726,240,1,1,2,43,0,0,0,0,0,-2,73462,82677,76248,79684,58231,7100,65361,30646,70204,10000,7100,8318,0
10173,12727,200,2,1,2,28,-1,-1,-1,0,-1,0,339,5322,7756,4792,3107,17423,5322,7756,0,38700,16724,6393,0
10174,12730,140,1,2,2,24,-1,-1,-1,-1,-1,0,16343,1462,4326,6380,48866,23797,1462,4326,6398,48866,3500,2000,1
10175,12731,120,1,3,1,36,-1,0,0,0,0,0,31218,32319,32687,32972,33559,34604,2000,1600,1200,1500,2000,1500,0
10176,12732,130,2,1,1,36,2,2,2,2,0,0,65767,74474,78652,76790,78400,79996,9813,6000,0,3001,3058,2866,1
10177,12733,70,2,3,0,34,1,2,2,2,2,2,16354,17295,16720,18438,18004,19546,1500,0,2000,0,2000,0,0
10178,12734,80,1,2,2,24,0,0,0,0,0,0,35926,32813,22638,18805,6058,0,5041,4238,5051,3118,0,0,0
10179,12735,170,1,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
10180,12736,300,2,1,2,33,-2,-2,-2,-2,-2,-2,920,1592,0,0,0,0,1592,0,0,0,0,0,0
10181,12737,380,1,1,1,37,-1,-1,-1,-1,-1,-1,15019,4162,2107,0,1630,0,4472,2107,0,1630,0,0,0
10182,12739,80,2,1,2,24,0,0,0,-2,-2,-2,30985,44300,0,0,0,0,14300,0,0,0,0,0,0
10183,12741,200,1,1,2,28,-2,-2,-2,-2,-2,-2,972,-1,-1,299,299,293,0,0,300,300,294,0,0
10184,12742,360,1,3,1,62,0,0,0,0,0,2,234825,242378,235716,171573,95455,91687,15000,12000,10000,10000,0,10000,0
10185,12743,170,2,2,2,50,-1,-1,-1,-1,-1,-1,10072,2417,199,1628,0,4968,2417,199,1628,0,4968,0,0
10186,12744,500,2,1,1,46,-2,-2,-1,0,0,-1,28412,72222,248807,179086,160121,52190,72234,248902,3582,3202,52190,53710,0
10187,12746,50,1,3,1,52,2,2,2,4,3,3,37530,38630,41774,40806,41357,41380,2000,4086,0,1500,1000,1800,0
10188,12748,50,1,1,2,31,0,0,0,0,0,0,50758,49517,49528,44768,40295,33088,2501,2005,1312,1614,1706,0,0
10189,12749,30,2,2,2,23,0,0,0,0,0,0,28420,27929,28920,27997,28378,29321,1482,1703,1001,1500,1845,1001,1
10190,12750,30,1,2,1,41,0,0,0,0,0,0,5413,13938,8448,8620,8000,0,9200,1000,172,160,0,0,0
10191,12751,20,1,3,2,23,1,2,0,0,0,3,14034,13524,14983,16197,18932,18271,0,2000,1780,3000,0,0,1
10192,12752,500,1,1,2,29,0,0,0,0,0,0,499452,455071,359940,345238,274743,250930,30483,15773,10393,10580,120081,10996,0
10193,12753,170,2,3,1,42,-1,-1,-1,-1,-1,-1,552,552,552,552,552,0,552,552,552,552,0,33290,0
10194,12754,20,2,1,2,23,1,-1,0,0,-1,-1,0,342,1342,1372,2037,1068,342,1000,30,2037,1218,462,0
10195,12756,230,1,1,1,35,-1,-1,-2,-2,-2,-2,3454,0,0,0,0,0,0,0,0,0,0,0,1
10196,12758,20,1,2,2,23,0,0,0,0,0,0,17728,18835,38099,18471,16408,17135,1700,1262,1244,595,1000,1000,0
10197,12759,60,2,2,1,48,-1,-1,-1,-1,-1,-1,9015,14700,438,2575,0,4532,14700,438,2575,0,4532,3566,0
10198,12760,300,2,2,1,29,-1,-1,-1,-1,0,-1,1825,2017,2476,5797,1542,1256,2017,2476,5797,0,1256,23265,0
10199,12762,50,1,2,2,35,0,0,0,0,0,0,50000,37891,8434,8604,8865,9058,1150,1200,310,400,340,301,1
10200,12763,500,1,1,1,61,-1,-1,-1,0,0,0,11430,29015,25364,19550,21096,23491,29205,25428,9575,11116,15063,217,0
10201,12765,110,2,3,1,29,1,2,0,0,0,2,109636,96380,56414,56677,109583,107981,0,3000,2000,53700,0,3000,0
10202,12766,360,2,2,1,27,0,0,0,-1,-1,-1,6449,3885,3113,1347,2179,5575,1108,1024,1353,2188,5602,776,1
10203,12767,80,2,2,1,42,0,0,-1,-1,0,0,43024,9821,600,53900,55000,65000,5098,600,53900,1100,10000,0,0
10204,12768,180,2,1,2,27,2,2,0,0,2,2,153198,151128,152785,168657,165872,173667,1813,5667,18483,0,11000,1842,1
10205,12770,70,2,2,2,22,0,-1,0,0,0,0,9232,68209,66087,50716,48862,49850,68209,2081,2000,2000,1828,1518,0
10206,12772,340,2,1,2,30,-2,-2,-2,-2,-2,-2,24400,27791,6097,2272,4336,2581,27800,6097,2272,4336,2581,1865,0
10207,12773,70,2,2,2,36,-1,2,2,2,2,2,1156,2254,2044,4152,3023,4014,2044,0,4000,0,2000,0,1
10208,12774,300,1,1,2,34,0,0,0,0,0,0,271928,274915,279570,241030,228125,215438,10230,9483,8172,8081,7707,7981,1
10209,12775,20,2,2,2,23,2,2,2,2,4,3,18495,20194,18880,22215,20638,19342,3000,0,4613,0,0,0,1
10210,12776,170,2,2,1,42,-1,-1,-1,-1,-1,-1,415,415,415,415,1215,1390,415,415,415,1215,1390,1215,0
10211,12777,280,2,1,1,44,0,0,0,0,0,0,146390,148737,151000,152538,154291,155955,5111,5100,4300,4500,4500,4500,0
10212,12779,160,2,2,2,27,1,-1,-1,-2,-2,-2,0,418,0,0,0,0,418,0,0,0,0,0,1
10213,12780,300,2,1,2,46,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
10214,12781,60,1,1,1,38,1,2,0,0,2,2,49808,48736,49525,57564,56517,81397,0,1900,8900,0,26000,2100,1
10215,12782,210,1,1,1,46,-1,-1,-1,-1,-1,-1,3035,5764,46884,80514,391,1487,5790,46915,80871,391,1497,10194,0
10216,12783,130,2,2,1,29,0,0,0,0,0,0,132214,132361,128904,101785,101849,99296,5500,5904,4785,3849,4296,3139,0
10217,12784,160,2,1,2,35,0,0,-2,-2,-2,-2,11988,-890,-890,-890,-890,-890,0,0,0,0,0,0,0
10218,12785,20,2,1,2,37,0,0,0,-1,-1,-2,8400,2000,0,2000,0,0,1000,0,2000,0,0,0,1
10219,12787,340,2,1,1,38,-1,-1,0,0,0,-1,15065,41951,86114,82049,57667,80767,41951,50000,30000,5000,80767,10000,0
10220,12789,180,1,1,1,46,0,0,0,-2,-2,-2,142826,61650,0,0,0,0,3000,0,0,0,0,0,0
10221,12790,300,2,1,2,26,-1,0,0,0,0,0,48729,47798,57390,36766,38586,84950,7500,18340,1000,3000,57543,64629,0
10222,12791,180,1,2,1,44,-1,-1,-1,-1,-1,-1,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,0
10223,12793,50,2,3,1,55,0,0,0,0,0,2,46731,47439,41493,19129,20561,20083,1810,1614,700,1745,0,1000,0
10224,12795,190,1,1,2,31,-2,-2,-1,-1,0,0,-579,0,400,579,579,-421,579,400,579,0,421,0,1
10225,12796,180,2,1,1,43,-1,-1,-1,-1,-1,-1,4824,1001,13413,8577,8596,24297,1001,13413,8577,8596,24297,26134,0
10226,12797,20,1,3,2,28,1,2,0,0,0,0,5653,5419,6365,6608,7001,7233,0,1200,350,500,500,300,1
10227,12798,450,1,2,2,29,0,0,0,0,0,0,51686,54224,49606,43803,62914,81529,10068,10075,10000,20000,20000,5200,0
10228,12799,100,2,1,2,30,1,2,0,0,0,0,105033,102513,100693,71253,70206,71060,0,3509,3047,3500,3000,2500,0
10229,12801,10,1,3,2,36,0,0,0,0,2,0,6470,7404,8415,9075,8785,8959,1200,1440,800,0,320,900,1
10230,12802,20,2,2,2,22,0,0,0,0,0,0,5099,5835,6763,7283,7370,7371,1200,1257,1000,420,502,500,0
10231,12803,260,2,2,1,53,1,2,2,2,2,2,118107,121763,133107,133107,148107,148107,3656,15000,0,15000,0,15000,1
10232,12804,150,1,3,1,52,0,0,0,0,0,0,88812,90649,92499,94364,97589,99921,2564,2616,2647,4000,3158,2215,1
10233,12805,500,2,1,2,34,-2,-2,-2,-2,-2,-2,19656,65732,14611,23169,6738,0,65732,14643,23169,6738,2159,0,0
10234,12806,110,2,1,1,46,-1,-1,-1,-1,-1,-1,734,9455,1277,2170,16070,1760,9483,1338,2176,16070,1760,927,0
10235,12808,200,2,2,2,36,0,0,0,0,0,0,131694,122349,112715,102542,92335,81667,4269,3891,3488,3250,2755,2530,0
10236,12809,190,2,1,1,45,1,2,0,0,0,0,75758,73989,75760,76899,78761,80883,0,3600,3000,3100,3600,3500,0
10237,12810,180,2,1,2,28,-1,-1,-1,-1,-1,-2,8366,16912,9199,4745,0,0,16912,9211,4758,0,0,2771,1
10238,12811,50,2,1,2,25,1,3,2,2,2,2,27796,27069,27324,29561,28952,31307,0,1000,3000,0,3000,0,1
10239,12812,100,1,3,1,54,0,0,0,5,4,3,46041,59526,72823,71105,69424,68006,15000,15000,0,0,0,2700,0
10240,12813,130,2,2,2,29,1,3,2,2,2,2,129094,125616,126531,127571,121365,125368,0,4500,4500,900,7200,4980,1
10241,12816,20,1,2,2,22,0,0,0,0,0,0,19844,19929,18775,13854,10718,0,1369,1162,524,606,0,0,0
10242,12817,30,1,2,1,34,0,0,0,0,0,0,28893,26807,27942,27179,27385,28943,2000,2000,940,1000,2000,2000,1
10243,12818,250,1,2,1,44,-1,0,-1,0,0,-2,4602,18382,15450,1867,-1,-1,5000,16000,0,1,0,0,0
10244,12819,70,2,2,2,25,0,0,0,2,2,0,70488,51152,35122,28633,28039,28621,2000,4500,1200,0,1200,1185,0
10245,12821,280,1,1,1,60,-2,-2,-2,-2,-2,-2,792,0,192,396,0,396,0,192,996,0,396,396,0
10246,12822,500,2,2,1,46,-1,-1,-1,0,0,0,886,21803,90182,79310,68380,58772,21831,90182,2500,2380,2772,3000,0
10247,12823,140,2,2,1,50,1,2,2,2,2,2,136183,139121,140047,141215,142019,137251,6901,4800,5006,5507,5,5308,0
10248,12824,200,2,2,2,31,0,0,0,0,0,0,192698,196484,177001,100908,98873,95548,8135,7163,3783,3766,3500,4000,0
10249,12825,50,1,2,1,36,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
10250,12826,320,1,1,1,58,-1,2,-1,0,0,-1,380,64,948,632,316,316,0,1200,0,0,316,316,0
10251,12828,30,1,2,3,49,0,0,0,0,0,0,12939,14128,15354,5023,5275,54,1405,1631,300,375,54,1000,0
10252,12829,100,2,1,2,25,2,2,-2,-2,-2,-2,100000,0,0,0,0,-150953,0,0,0,0,0,150400,0
10253,12830,340,1,2,2,44,0,0,0,0,0,0,327058,335584,330510,272220,269629,266723,16004,312723,9748,9800,9569,12500,1
10254,12831,350,2,2,1,38,-1,-1,-1,-1,-1,-1,7633,7600,21405,6390,6076,9610,7638,21511,6421,6106,9657,5731,0
10255,12832,20,1,2,2,24,2,0,0,2,2,2,4127,5557,7458,7192,7923,7647,1500,2000,0,1000,0,1000,1
10256,12833,110,1,1,2,26,0,0,0,0,0,0,110925,110909,111851,153551,75749,77217,5607,4400,2683,5466,5000,2000,0
10257,12834,290,2,2,2,29,0,0,0,0,0,0,264929,261675,263204,263612,259786,208000,12324,10508,8530,8777,7421,8002,0
10258,12835,40,1,2,2,26,1,2,2,2,2,2,11318,10845,12655,12156,20897,20411,0,2000,0,9000,0,1850,1
10259,12836,120,1,4,1,39,2,0,0,0,0,-1,114647,114645,72188,42840,19860,390,5000,10000,4000,5000,390,780,1
10260,12837,190,1,1,1,55,-1,-1,-1,-1,-1,-1,5928,9770,8032,30,240,540,9770,8034,0,600,690,742,0
10261,12838,150,2,2,2,23,0,0,0,0,0,0,115206,111447,103317,96140,87455,87601,6000,3306,3412,3500,3500,3300,0
10262,12839,300,2,1,2,42,-1,-1,-1,0,0,-2,6349,668,9737,367,-23,-413,668,9800,0,0,0,0,0
10263,12840,240,2,2,1,32,0,0,0,0,0,0,53286,16920,12869,14497,12262,8331,8000,1500,5000,1000,3000,2666,0
10264,12841,60,2,2,1,33,2,0,0,0,0,0,60099,60983,55595,54940,47959,29763,2500,2006,5000,2000,2000,0,1
10265,12842,150,1,2,2,29,-1,-1,-1,0,0,0,51620,9070,117140,89524,36772,16157,9070,117146,1793,959,343,28763,0
10266,12843,80,2,3,2,47,-2,-2,-2,-2,-2,-1,194843,197581,202150,0,0,48855,5501,6150,0,0,48855,1832,0
10267,12844,160,2,2,1,43,-1,-1,-1,-1,-1,-1,5617,267,509,15695,515,515,267,509,15695,515,515,515,0
10268,12846,90,1,2,1,42,2,2,2,2,2,0,95773,95489,94681,93965,90545,90529,4000,3500,3500,0,3500,4200,0
10269,12847,360,1,2,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
10270,12849,30,2,3,1,51,0,0,0,0,0,0,17454,18964,20442,21592,23079,24529,1800,1800,1801,2001,2000,2001,0
10271,12850,40,1,3,2,23,0,0,0,0,0,-2,15045,15899,16700,17500,0,0,1400,1200,1000,0,0,0,0
10272,12851,160,1,2,2,24,-1,0,0,-1,0,0,4449,5316,5711,6003,3527,127,1283,3008,6023,71,0,0,0
10273,12852,200,1,2,2,40,0,0,0,0,0,2,16816,17852,18562,18965,24424,23883,1610,1310,713,5800,0,3000,0
10274,12853,330,1,1,2,33,0,0,0,0,0,0,223445,122096,125969,127044,127027,129945,5005,6000,3614,4000,4000,4000,0
10275,12854,500,1,1,1,47,-1,2,-1,0,0,-1,7233,2321,18261,16456,11225,36770,0,18261,0,0,40270,0,0
10276,12855,500,2,2,1,28,-2,-2,-2,-1,0,0,67763,47746,28148,24377,15421,11239,2244,4625,24448,2028,2009,1710,0
10277,12856,460,2,1,1,54,-1,-1,-1,-1,-1,-1,7623,9483,18511,80877,45369,56789,9495,18513,80877,45369,56789,17540,0
10278,12857,120,2,1,2,27,-1,2,-1,0,-1,-1,6553,2752,10834,2016,3589,1569,0,10834,280,3589,1569,2527,0
10279,12858,130,2,2,1,45,2,-1,-1,-1,-1,-1,990,990,990,990,1130,990,990,990,990,1130,1000,9880,0
10280,12859,20,1,1,2,22,-1,0,0,0,0,0,7268,12946,8811,9638,11740,11047,11500,6074,9000,5000,6047,1000,0
10281,12860,170,1,1,1,41,0,0,0,0,0,0,149941,68912,72741,76149,84474,92400,3200,6000,5000,10000,10000,780,0
10282,12861,50,2,1,1,29,0,0,0,0,0,0,48305,49726,50389,30410,30364,30063,2500,2109,1100,1100,1100,1100,0
10283,12862,50,1,2,1,36,-1,0,0,0,0,0,3580,4597,5757,5869,5838,5971,1084,1244,356,212,230,205,1
10284,12863,50,1,3,1,43,0,0,0,0,0,0,17113,17751,18332,18301,18639,18516,1303,1274,633,1000,724,1000,0
10285,12864,220,2,1,2,36,0,0,2,0,0,0,13043,4111,1522,5198,3974,-38,2190,1,3980,20,0,7762,0
10286,12865,260,2,3,2,38,0,0,0,0,0,0,30845,20395,17902,18258,18640,18956,1275,1279,635,657,669,668,0
10287,12867,20,2,2,2,25,0,0,0,0,0,0,20195,19638,17198,14253,18475,13878,1376,1121,460,6000,624,2000,0
10288,12868,20,1,3,2,40,0,0,2,0,0,-2,5945,8184,7839,7999,0,0,2345,0,160,0,0,0,1
10289,12869,80,1,2,2,25,0,0,0,0,0,-1,45113,26796,19100,14600,9000,2000,1456,1200,0,0,2000,5500,0
10290,12870,500,1,2,1,35,-2,-2,-2,-2,-2,-2,2295,1384,1384,1384,5590,4542,1384,1384,1384,5590,4542,1000,0
10291,12872,200,1,2,2,27,0,-1,-1,-1,-2,-2,7934,16140,9043,-1136,-1136,-1136,16140,1000,0,0,0,0,0
10292,12874,20,1,2,2,25,0,0,0,0,0,0,19791,19591,15788,14911,11699,12224,1917,1000,1000,1000,1068,0,1
10293,12875,170,2,2,1,38,0,0,0,0,0,0,146518,142954,134372,84558,86538,88299,7031,6026,3200,3500,3200,4000,0
